configName,signalCount,avgFwd126,winRate126,coveredValidationWindowCount,formal2022Q4,formal2026March,diagnostic2022Q4,diagnostic2026March
btm_dw63_dt12_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo0_rs63_wstructure_retest,7,0.5186671366918985,0.7142857142857143,0,0,0,0,0
btm_dw126_dt12_r14_st21x5_m12x26x9_sma50_atr10_vol20_gap42_entry88_mbo0_rs63_wstructure_retest,1,-0.1564135294228569,0.0,0,0,0,0,0
btm_dw252_dt12_r21_st9x3_m12x26x9_sma100_atr10_vol20_gap42_entry88_mbo0_rs63_wstructure_retest,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt18_r7_st14x3_m16x35x9_sma100_atr14_vol50_gap42_entry88_mbo0_rs63_wstructure_retest,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw42_dt18_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry88_mbo0_rs63_wstructure_retest,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw63_dt18_r14_st9x3_m8x21x5_sma150_atr14_vol50_gap63_entry88_mbo0_rs63_wmomentum_reset,2,1.4464730860934463,1.0,0,0,0,0,0
btm_dw126_dt18_r21_st14x3_m8x21x5_sma150_atr14_vol50_gap63_entry88_mbo0_rs63_wmomentum_reset,1,1.3225090155265051,1.0,0,0,0,0,0
btm_dw252_dt18_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap63_entry88_mbo0_rs63_wmomentum_reset,1,-0.1564135294228569,0.0,0,0,0,0,0
btm_dw21_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap63_entry90_mbo0_rs63_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt25_r14_st14x3_m16x35x9_sma200_atr20_vol10_gap63_entry90_mbo0_rs63_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st21x5_m16x35x9_sma200_atr20_vol10_gap63_entry90_mbo0_rs63_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt25_r7_st9x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo0_rs126_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo0_rs126_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt35_r14_st21x5_m12x26x9_sma50_atr10_vol20_gap21_entry90_mbo3_rs126_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt35_r21_st9x3_m12x26x9_sma100_atr10_vol20_gap21_entry90_mbo3_rs126_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt35_r7_st14x3_m16x35x9_sma100_atr14_vol20_gap21_entry90_mbo3_rs126_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt35_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry90_mbo3_rs126_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt35_r14_st9x3_m8x21x5_sma150_atr14_vol20_gap21_entry90_mbo3_rs126_wdeep_repair,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt8_r21_st14x3_m8x21x5_sma150_atr14_vol50_gap42_entry90_mbo3_rs126_wdeep_repair,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap42_entry82_mbo3_rs126_wdeep_repair,5,0.28844585466534317,0.8,0,0,0,0,0
btm_dw63_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol50_gap42_entry82_mbo3_rs126_wdeep_repair,4,-0.0024121788575898473,0.75,0,0,0,0,0
btm_dw126_dt8_r14_st14x3_m16x35x9_sma200_atr20_vol50_gap42_entry82_mbo3_rs126_wdeep_repair,1,0.05837007375248904,1.0,0,0,0,0,0
btm_dw252_dt8_r21_st21x5_m16x35x9_sma200_atr20_vol50_gap42_entry82_mbo3_rs126_wdeep_repair,1,0.05837007375248904,1.0,0,0,0,0,0
btm_dw21_dt12_r7_st9x3_m8x21x5_sma50_atr10_vol10_gap42_entry82_mbo3_rs42_wstructure_retest,10,0.6994796233488588,0.8,0,0,0,0,0
btm_dw42_dt12_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap42_entry82_mbo3_rs42_wstructure_retest,12,0.9995234351436413,0.9166666666666666,1,0,0,0,0
btm_dw63_dt12_r14_st21x5_m12x26x9_sma50_atr10_vol10_gap63_entry82_mbo3_rs42_wstructure_retest,3,-0.09311839951057055,0.3333333333333333,0,0,0,0,0
btm_dw126_dt12_r21_st9x3_m12x26x9_sma100_atr10_vol10_gap63_entry82_mbo3_rs42_wstructure_retest,1,1.3225090155265051,1.0,0,0,0,0,0
btm_dw252_dt12_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap63_entry82_mbo3_rs42_wstructure_retest,3,-0.09311839951057055,0.3333333333333333,0,0,0,0,0
btm_dw21_dt18_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap63_entry82_mbo3_rs42_wstructure_retest,7,0.18991094822060434,0.7142857142857143,0,0,0,0,0
btm_dw42_dt18_r14_st9x3_m8x21x5_sma150_atr14_vol20_gap63_entry82_mbo3_rs42_wmomentum_reset,3,0.4352468622900382,0.3333333333333333,0,0,0,0,0
btm_dw63_dt18_r21_st14x3_m8x21x5_sma150_atr14_vol20_gap63_entry85_mbo6_rs42_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt18_r7_st21x5_m12x26x9_sma150_atr20_vol20_gap63_entry85_mbo6_rs42_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt18_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry85_mbo6_rs42_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt25_r14_st14x3_m16x35x9_sma200_atr20_vol50_gap21_entry85_mbo6_rs42_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt25_r21_st21x5_m16x35x9_sma200_atr20_vol50_gap21_entry85_mbo6_rs42_wmomentum_reset,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r7_st9x3_m8x21x5_sma50_atr10_vol50_gap21_entry85_mbo6_rs63_wbalanced,1,1.3225090155265051,1.0,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo0_rs63_wbalanced,31,0.5487605908780715,0.8709677419354839,2,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry82_mbo0_rs63_wbalanced,17,0.4095755442605005,0.8823529411764706,1,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry82_mbo0_rs63_wbalanced,24,0.4464798340198118,0.7916666666666666,2,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry82_mbo0_rs42_wbalanced,35,0.5194264172802409,0.7428571428571429,3,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo0_rs42_wbalanced,36,0.4917999020391062,0.8333333333333334,3,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo0_rs42_wbalanced,36,0.5214956923967787,0.8055555555555556,3,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo3_rs63_wbalanced,14,0.6863303388180269,0.7857142857142857,2,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo6_rs63_wbalanced,3,0.4653785231543313,0.6666666666666666,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo0_rs63_wbalanced,13,0.7208603558177161,0.7692307692307693,2,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo3_rs63_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo6_rs63_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo0_rs63_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo3_rs63_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo0_rs63_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt18_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry82_mbo3_rs63_wbalanced,8,0.15842160079451928,0.625,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry82_mbo6_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry85_mbo0_rs63_wbalanced,8,0.15842160079451928,0.625,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry85_mbo3_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry85_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry88_mbo0_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry88_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry88_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry90_mbo0_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry90_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw252_dt25_r10_st21x5_m16x35x9_sma100_atr14_vol50_gap63_entry90_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry82_mbo3_rs63_wbalanced,1,1.3225090155265051,1.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry82_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry85_mbo0_rs63_wbalanced,1,1.3225090155265051,1.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry85_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry85_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry88_mbo0_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry88_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry88_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry90_mbo0_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry90_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt25_r21_st9x3_m12x26x9_sma100_atr10_vol50_gap63_entry90_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry82_mbo3_rs42_wbalanced,11,0.3590815062950244,0.8181818181818182,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry82_mbo6_rs42_wbalanced,6,0.2200083492366262,0.8333333333333334,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry85_mbo0_rs42_wbalanced,7,0.4733277005582242,0.8571428571428571,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry85_mbo3_rs42_wbalanced,2,0.34172371504102916,1.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry85_mbo6_rs42_wbalanced,1,0.6425755353053351,1.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry88_mbo0_rs42_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry88_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry88_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry90_mbo0_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry90_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw21_dt12_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap21_entry90_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo3_rs42_wbalanced,14,0.6999345003810966,0.7857142857142857,2,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo6_rs42_wbalanced,3,0.3998557821392168,0.6666666666666666,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo0_rs42_wbalanced,14,0.6999345003810966,0.7857142857142857,2,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo3_rs42_wbalanced,3,0.3998557821392168,0.6666666666666666,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo0_rs42_wbalanced,3,0.3998557821392168,0.6666666666666666,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo0_rs42_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw63_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo3_rs42_wbalanced,13,0.7208603558177161,0.7692307692307693,2,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry82_mbo6_rs42_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo0_rs42_wbalanced,13,0.7208603558177161,0.7692307692307693,2,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo3_rs42_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry85_mbo6_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo0_rs42_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo3_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry88_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo0_rs42_wbalanced,2,0.5793477258204636,0.5,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap42_entry90_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry82_mbo3_rs42_wbalanced,6,1.2145678566682037,0.6666666666666666,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry82_mbo6_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo0_rs42_wbalanced,6,1.2145678566682037,0.6666666666666666,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo3_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo0_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo0_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt18_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry82_mbo3,10,0.3379775996640547,0.8,0,0,0,0,0
seed_previous_rs_higher_low_best_entry82_mbo6,5,0.14998590456300717,0.8,0,0,0,0,0
seed_previous_rs_higher_low_best_entry85_mbo0,6,0.4451197281003724,0.8333333333333334,0,0,0,0,0
seed_previous_rs_higher_low_best_entry85_mbo3,1,0.04087189477672326,1.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry85_mbo6,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry88_mbo0,1,0.04087189477672326,1.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry88_mbo3,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry88_mbo6,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry90_mbo0,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry90_mbo3,0,0.0,0.0,0,0,0,0,0
seed_previous_rs_higher_low_best_entry90_mbo6,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry82_mbo3_rs63_wbalanced,6,0.4451197281003724,0.8333333333333334,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry82_mbo6_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry85_mbo0_rs63_wbalanced,6,0.4451197281003724,0.8333333333333334,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry85_mbo3_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry85_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry88_mbo0_rs63_wbalanced,1,0.04087189477672326,1.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry88_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry88_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry90_mbo0_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry90_mbo3_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw126_dt8_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry90_mbo6_rs63_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry82_mbo3_rs42_wbalanced,8,0.9588170196547603,0.75,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry82_mbo6_rs42_wbalanced,3,0.07310515111442732,0.6666666666666666,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo0_rs42_wbalanced,6,1.2145678566682037,0.6666666666666666,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo3_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry85_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo0_rs42_wbalanced,1,-0.163813563885578,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry88_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo0_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo3_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
btm_dw42_dt8_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap21_entry90_mbo6_rs42_wbalanced,0,0.0,0.0,0,0,0,0,0
