configName,signalCount,avgFwd126,winRate126,coveredValidationWindowCount,formal2022Q4,formal2026March,diagnostic2022Q4,diagnostic2026March
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry76_mbo-2_rs63_wdeep_repair,207,0.26680313041937115,0.7450980392156863,4,0,0,0,0
btm_dw21_dt25_r7_st14x3_m16x35x9_sma100_atr14_vol50_gap42_entry72_mbo-4_rs126_wstructure_retest,294,0.22445866664997002,0.7054794520547946,4,0,0,0,0
btm_dw126_dt12_r7_st14x3_m16x35x9_sma100_atr14_vol50_gap21_entry80_mbo-2_rs42_wstructure_retest,296,0.20080327002725684,0.738831615120275,4,0,0,3,2
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry76_mbo0_rs42_wmomentum_reset,174,0.2624348841530116,0.7251461988304093,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry78_mbo-2_rs42_wmomentum_reset,173,0.2596125495852788,0.7235294117647059,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry80_mbo-4_rs42_wmomentum_reset,173,0.2596125495852788,0.7235294117647059,4,0,0,0,0
btm_dw42_dt35_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-8_rs63_wmomentum_reset,249,0.28347094777700527,0.7530364372469636,4,0,0,0,0
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry72_mbo-4_rs63_wmomentum_reset,213,0.22245647001240884,0.7403846153846154,4,0,0,1,0
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry76_mbo-8_rs63_wmomentum_reset,213,0.22245647001240884,0.7403846153846154,4,0,0,1,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry80_mbo-8_rs63_wmomentum_reset,314,0.19229584771270097,0.7540453074433657,4,0,1,0,1
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry72_mbo0_rs42_wmomentum_reset,245,0.2729405744113313,0.7698744769874477,4,1,0,0,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry76_mbo-4_rs63_wmomentum_reset,343,0.1969771537081854,0.7514792899408284,4,0,1,0,1
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry76_mbo-4_rs42_wmomentum_reset,244,0.27392905133087303,0.7689075630252101,4,1,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry80_mbo-8_rs42_wmomentum_reset,243,0.27195309053198397,0.7679324894514767,4,1,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry76_mbo-2_rs42_wmomentum_reset,213,0.2466958165113772,0.7632850241545893,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry78_mbo-4_rs42_wmomentum_reset,212,0.24429030221935677,0.7621359223300971,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry82_mbo-8_rs42_wmomentum_reset,212,0.24429030221935677,0.7621359223300971,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry72_mbo-2_rs42_wmomentum_reset,281,0.25929636852657645,0.7773722627737226,4,1,0,0,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry78_mbo-8_rs63_wmomentum_reset,388,0.18328333130657917,0.7349081364829396,4,2,1,0,1
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry76_mbo-4_rs63_wdeep_repair,276,0.214442216285414,0.7435897435897436,4,0,0,0,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry78_mbo-8_rs42_wmomentum_reset,279,0.25833562554431605,0.7757352941176471,4,1,0,0,0
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry72_mbo-8_rs63_wmomentum_reset,258,0.20838482342792716,0.7420634920634921,4,1,0,1,0
btm_dw21_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap21_entry76_mbo-8_rs63_wmomentum_reset,478,0.1955232809129509,0.7446351931330472,4,1,1,0,1
